11,0,1,2,3,4,5,6,7
143429,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_7,The Washington Post Classic _21_7_106,train,"as a free service, what type of ads are used within the app","(a) California residents are entitled once a year, free of charge, to request and obtain certain information regarding our disclosure, if any, of certain categories of personal information to third parties for their direct marketing purposes in the preceding calendar year.",Relevant
143482,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_8,The Washington Post Classic _21_8_13,train,does the app use my location in order to deliver news,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
143920,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_11,The Washington Post Classic _21_11_13,train,does this app track my locations?,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
144522,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_15,The Washington Post Classic _21_15_31,train,do you sell my information to anyone?,"You may choose whether to receive some forms of targeted advertising from many ad networks, audience segment providers, ad serving vendors, and other service providers by visiting websites operated by the Network Advertising Initiative and Digital Advertising Alliance .",Relevant
144523,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_15,The Washington Post Classic _21_15_32,train,do you sell my information to anyone?,Please see the Online Tracking and Advertising section and visit our Ad Choices pages for further information about how to disable cookies and other choices that may be available to you with respect to certain types of targeted advertising.,Relevant
144532,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_15,The Washington Post Classic _21_15_41,train,do you sell my information to anyone?,Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
144535,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_15,The Washington Post Classic _21_15_44,train,do you sell my information to anyone?,"For example, we may collect:",Relevant
144537,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_15,The Washington Post Classic _21_15_46,train,do you sell my information to anyone?," Usage information such as information about the Services you use, the time and duration of your use of the Services and other information about your interaction with content offered through a Service, and any information stored using cookies, mobile ad identifiers, and similar technologies that we have set on your device.",Relevant
144648,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_16,The Washington Post Classic _21_16_11,train,will other people be able to see what i picked for my alerts?,"Most browsers accept cookies automatically, but can be configured not to do so or to notify the user when a cookie is being sent.",Relevant
144653,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_16,The Washington Post Classic _21_16_16,train,will other people be able to see what i picked for my alerts?,"Beacons can be embedded in online content, videos, and emails, and can allow a server to read certain types of information from your device, know when you have viewed particular content or a particular email message, determine the time and date on which you viewed the beacon, and the IP address of your device.",Relevant
144802,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_17,The Washington Post Classic _21_17_19,train,will you spam me?,"We, along with third parties, may use other kinds of technologies, such as Local Shared Objects (also referred to as Flash cookies) and HTML5 local storage, in connection with our Services.",Relevant
144805,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_17,The Washington Post Classic _21_17_22,train,will you spam me?,"However, these technologies may make use of different parts of your device from standard cookies, and so you might not be able to control them using standard browser tools and settings.",Relevant
144836,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_17,The Washington Post Classic _21_17_53,train,will you spam me?,"We also may collect other information about you, your device, or your use of the services in ways that we describe to you at the point of collection or otherwise with your consent.",Relevant
145116,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_41,train,"if i can customize what news i want to see, will you use that to show me ads?",Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
145117,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_42,train,"if i can customize what news i want to see, will you use that to show me ads?", Information About Your Use of the Services.,Relevant
145118,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_43,train,"if i can customize what news i want to see, will you use that to show me ads?","In addition to the information you provide to us directly, we may collect information about your use of the Services.",Relevant
145157,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_82,train,"if i can customize what news i want to see, will you use that to show me ads?","We also may share your information, including your payment information, as appropriate to process your payments for the Services or complete a transaction.",Relevant
145164,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_89,train,"if i can customize what news i want to see, will you use that to show me ads?"," Third Parties that Provide Content, Advertising, or Functionality.",Relevant
145179,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_19,The Washington Post Classic _21_19_104,train,"if i can customize what news i want to see, will you use that to show me ads?","If we learn that a child under the age of 16 has provided us with personal information, we will delete it in accordance with applicable law.",Relevant
145398,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_21,The Washington Post Classic _21_21_31,train,will my browsing history be sold to outside firms?,"You may choose whether to receive some forms of targeted advertising from many ad networks, audience segment providers, ad serving vendors, and other service providers by visiting websites operated by the Network Advertising Initiative and Digital Advertising Alliance .",Relevant
145399,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_21,The Washington Post Classic _21_21_32,train,will my browsing history be sold to outside firms?,Please see the Online Tracking and Advertising section and visit our Ad Choices pages for further information about how to disable cookies and other choices that may be available to you with respect to certain types of targeted advertising.,Relevant
145408,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_21,The Washington Post Classic _21_21_41,train,will my browsing history be sold to outside firms?,Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
145411,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_21,The Washington Post Classic _21_21_44,train,will my browsing history be sold to outside firms?,"For example, we may collect:",Relevant
145413,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_21,The Washington Post Classic _21_21_46,train,will my browsing history be sold to outside firms?," Usage information such as information about the Services you use, the time and duration of your use of the Services and other information about your interaction with content offered through a Service, and any information stored using cookies, mobile ad identifiers, and similar technologies that we have set on your device.",Relevant
145532,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_22,The Washington Post Classic _21_22_19,train,am i at risk of getting biased information based on the post monitoring my browsing data?,"We, along with third parties, may use other kinds of technologies, such as Local Shared Objects (also referred to as Flash cookies) and HTML5 local storage, in connection with our Services.",Relevant
145538,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_22,The Washington Post Classic _21_22_25,train,am i at risk of getting biased information based on the post monitoring my browsing data?, Manage Your washingtonpost.com Account.,Relevant
145539,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_22,The Washington Post Classic _21_22_26,train,am i at risk of getting biased information based on the post monitoring my browsing data?,You may access or modify your washingtonpost.com account on the User Profile page.,Relevant
145842,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_24,The Washington Post Classic _21_24_37,train,could i be profiled by law enforcement based on my news interests?,"For example, during account registration, we may ask for information such as your name, e-mail address, year of birth, gender, street address, job title and industry and related information.",Relevant
146116,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_26,The Washington Post Classic _21_26_19,train,will you send me spam email?,"We, along with third parties, may use other kinds of technologies, such as Local Shared Objects (also referred to as Flash cookies) and HTML5 local storage, in connection with our Services.",Relevant
146119,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_26,The Washington Post Classic _21_26_22,train,will you send me spam email?,"However, these technologies may make use of different parts of your device from standard cookies, and so you might not be able to control them using standard browser tools and settings.",Relevant
146150,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_26,The Washington Post Classic _21_26_53,train,will you send me spam email?,"We also may collect other information about you, your device, or your use of the services in ways that we describe to you at the point of collection or otherwise with your consent.",Relevant
146299,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_27,The Washington Post Classic _21_27_56,train,how safe is my password?,"This includes, for example, processing your subscription, sending you electronic newsletters, or enabling you to participate in the features provided by the Services.",Relevant
146300,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_27,The Washington Post Classic _21_27_57,train,how safe is my password?,"It also includes providing personalized content and recommendations to you, including by email.",Relevant
146301,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_27,The Washington Post Classic _21_27_58,train,how safe is my password?,"Through such features, we are able to bring you information and content tailored to your individual interests and needs.",Relevant
146399,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_28,The Washington Post Classic _21_28_10,train,do you collect my phone information?, Cookies help us and third parties understand which ads you have seen so that you dont receive the same ad each time you access a Service.,Relevant
146548,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_29,The Washington Post Classic _21_29_13,train,do you collect my location information?,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
146689,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_30,The Washington Post Classic _21_30_8,train,does it track and save the articles that i read?,Cookies can help us and third parties understand which parts of our Services are the most popular because they help us see which pages and features visitors access and how much time they spend on the pages.,Relevant
146690,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_30,The Washington Post Classic _21_30_9,train,does it track and save the articles that i read?,"By studying this kind of information, we are better able to adapt our Services and provide you with a better experience.",Relevant
146692,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_30,The Washington Post Classic _21_30_11,train,does it track and save the articles that i read?,"Most browsers accept cookies automatically, but can be configured not to do so or to notify the user when a cookie is being sent.",Relevant
146840,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_31,The Washington Post Classic _21_31_13,train,will it be able to see my location and where i am reading from?,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
147137,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_18,train,what do you do with my personal data and do you share it?, Local Storage & Other Tracking Technologies.,Relevant
147140,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_21,train,what do you do with my personal data and do you share it?,These technologies are similar to the cookies discussed above in that they are stored on your device and can be used to store certain information about your activities and preferences.,Relevant
147142,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_23,train,what do you do with my personal data and do you share it?,"For HTML5 local storage, the method for disabling HTML5 will vary depending on your browser.",Relevant
147144,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_25,train,what do you do with my personal data and do you share it?, Manage Your washingtonpost.com Account.,Relevant
147146,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_27,train,what do you do with my personal data and do you share it?,This link will also allow you to update your subscriptions to electronic newsletters provided by the Services and to view your comment history.,Relevant
147148,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_33,The Washington Post Classic _21_33_29,train,what do you do with my personal data and do you share it?,You may opt out of receiving commercial email messages from us by following the instructions contained in those email messages.,Relevant
147321,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_34,The Washington Post Classic _21_34_56,train,can you tell me how secure the data is that the app collects?,"This includes, for example, processing your subscription, sending you electronic newsletters, or enabling you to participate in the features provided by the Services.",Relevant
147322,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_34,The Washington Post Classic _21_34_57,train,can you tell me how secure the data is that the app collects?,"It also includes providing personalized content and recommendations to you, including by email.",Relevant
147323,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_34,The Washington Post Classic _21_34_58,train,can you tell me how secure the data is that the app collects?,"Through such features, we are able to bring you information and content tailored to your individual interests and needs.",Relevant
147498,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_35,The Washington Post Classic _21_35_87,train,will my login credentials be stored within the app?,The social media services use of the shared information will be governed by the social media services privacy policy and your social media account settings.,Relevant
147862,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_38,The Washington Post Classic _21_38_13,train,is my location tracked or required to be tracked?,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
148141,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_0,train,who has access to my data?,"  How We Use Cookies, Web Beacons, and Similar Technologies and How To Disable These Technologies",Relevant
148172,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_31,train,who has access to my data?,"You may choose whether to receive some forms of targeted advertising from many ad networks, audience segment providers, ad serving vendors, and other service providers by visiting websites operated by the Network Advertising Initiative and Digital Advertising Alliance .",Relevant
148173,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_32,train,who has access to my data?,Please see the Online Tracking and Advertising section and visit our Ad Choices pages for further information about how to disable cookies and other choices that may be available to you with respect to certain types of targeted advertising.,Relevant
148176,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_35,train,who has access to my data?, Information You Provide to Us.,Relevant
148178,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_37,train,who has access to my data?,"For example, during account registration, we may ask for information such as your name, e-mail address, year of birth, gender, street address, job title and industry and related information.",Relevant
148179,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_38,train,who has access to my data?,"We may collect payment information, such as your credit card number and expiration date, where appropriate to process a financial transaction you have requested.",Relevant
148182,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_41,train,who has access to my data?,Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
148185,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_44,train,who has access to my data?,"For example, we may collect:",Relevant
148186,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_40,The Washington Post Classic _21_40_45,train,who has access to my data?," Device information such as your hardware model, IP address, other unique device identifiers, operating system version, browser type and settings, such as language and available font settings, and settings of the device you use to access the Services.",Relevant
148318,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_41,The Washington Post Classic _21_41_31,train,do you sell my data to anyone?,"You may choose whether to receive some forms of targeted advertising from many ad networks, audience segment providers, ad serving vendors, and other service providers by visiting websites operated by the Network Advertising Initiative and Digital Advertising Alliance .",Relevant
148319,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_41,The Washington Post Classic _21_41_32,train,do you sell my data to anyone?,Please see the Online Tracking and Advertising section and visit our Ad Choices pages for further information about how to disable cookies and other choices that may be available to you with respect to certain types of targeted advertising.,Relevant
148328,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_41,The Washington Post Classic _21_41_41,train,do you sell my data to anyone?,Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
148331,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_41,The Washington Post Classic _21_41_44,train,do you sell my data to anyone?,"For example, we may collect:",Relevant
148333,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_41,The Washington Post Classic _21_41_46,train,do you sell my data to anyone?," Usage information such as information about the Services you use, the time and duration of your use of the Services and other information about your interaction with content offered through a Service, and any information stored using cookies, mobile ad identifiers, and similar technologies that we have set on your device.",Relevant
148433,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_0,train,what information do i give away when using your app?,"  How We Use Cookies, Web Beacons, and Similar Technologies and How To Disable These Technologies",Relevant
148435,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_2,train,what information do i give away when using your app?, Cookies.,Relevant
148437,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_4,train,what information do i give away when using your app?,"Cookies may be used to store a unique identification number tied to your computer or device so that you can be recognized as the same user across one or more browsing sessions, and across one or more sites.",Relevant
148438,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_5,train,what information do i give away when using your app?,Cookies serve many useful purposes.,Relevant
148441,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_8,train,what information do i give away when using your app?,Cookies can help us and third parties understand which parts of our Services are the most popular because they help us see which pages and features visitors access and how much time they spend on the pages.,Relevant
148443,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_10,train,what information do i give away when using your app?, Cookies help us and third parties understand which ads you have seen so that you dont receive the same ad each time you access a Service.,Relevant
148444,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_11,train,what information do i give away when using your app?,"Most browsers accept cookies automatically, but can be configured not to do so or to notify the user when a cookie is being sent.",Relevant
148446,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_13,train,what information do i give away when using your app?,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
148447,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_14,train,what information do i give away when using your app?, Beacons.,Relevant
148449,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_42,The Washington Post Classic _21_42_16,train,what information do i give away when using your app?,"Beacons can be embedded in online content, videos, and emails, and can allow a server to read certain types of information from your device, know when you have viewed particular content or a particular email message, determine the time and date on which you viewed the beacon, and the IP address of your device.",Relevant
148685,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_43,The Washington Post Classic _21_43_106,train,can i control who has access to my data?,"(a) California residents are entitled once a year, free of charge, to request and obtain certain information regarding our disclosure, if any, of certain categories of personal information to third parties for their direct marketing purposes in the preceding calendar year.",Relevant
148686,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_43,The Washington Post Classic _21_43_107,train,can i control who has access to my data?,We do not share personal information with third parties for their own direct marketing purposes.,Relevant
148689,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_43,The Washington Post Classic _21_43_110,train,can i control who has access to my data?,"In your request, please provide a description of the material that you want removed and information reasonably sufficient to permit us to locate the material, and include your name, email address and/or Washington Post website user name, year of birth, mailing address (including city, state, and zip code), and the subject line California Removal Request so that we can process your request.",Relevant
148884,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_45,The Washington Post Classic _21_45_13,train,do you know my location,"If you disable browser cookies or flash cookies, it may interfere with the proper functioning of the Services.",Relevant
149025,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_46,The Washington Post Classic _21_46_8,train,do you keep my browsing history and upload to your database,Cookies can help us and third parties understand which parts of our Services are the most popular because they help us see which pages and features visitors access and how much time they spend on the pages.,Relevant
149026,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_46,The Washington Post Classic _21_46_9,train,do you keep my browsing history and upload to your database,"By studying this kind of information, we are better able to adapt our Services and provide you with a better experience.",Relevant
149028,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_46,The Washington Post Classic _21_46_11,train,do you keep my browsing history and upload to your database,"Most browsers accept cookies automatically, but can be configured not to do so or to notify the user when a cookie is being sent.",Relevant
149340,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_48,The Washington Post Classic _21_48_31,train,do you sell my data,"You may choose whether to receive some forms of targeted advertising from many ad networks, audience segment providers, ad serving vendors, and other service providers by visiting websites operated by the Network Advertising Initiative and Digital Advertising Alliance .",Relevant
149341,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_48,The Washington Post Classic _21_48_32,train,do you sell my data,Please see the Online Tracking and Advertising section and visit our Ad Choices pages for further information about how to disable cookies and other choices that may be available to you with respect to certain types of targeted advertising.,Relevant
149350,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_48,The Washington Post Classic _21_48_41,train,do you sell my data,Please review our Discussion and Submission Guidelines for more information about our practices applicable to content that you submit to certain areas of our Services.,Relevant
149353,../../Dataset/Train/com.washingtonpost.android,The Washington Post Classic _21,The Washington Post Classic _21_48,The Washington Post Classic _21_48_44,train,do you sell my data,"For example, we may collect:",Relevant
