11,0,1,2,3,4,5,6,7
93661,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_16",train,do you sell my photos to anyone?,We use third-party service providers to serve ads on our behalf across the Internet and sometimes on our Sites and Apps.,Relevant
93666,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_21",train,do you sell my photos to anyone?,No personally identifiable information is collected in this process.,Relevant
93703,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_58",train,do you sell my photos to anyone?,From time to time we share the personal information we collect with trusted companies who work with or on behalf of us.,Relevant
93704,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_59",train,do you sell my photos to anyone?,We may share personal information within our family of brands.,Relevant
93706,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_61",train,do you sell my photos to anyone?,"These companies may use your personal information to enhance and personalize your shopping experience with us, to communicate with you about products and events that may be of interest to you and for other promotional purposes.",Relevant
93708,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_8_63",train,do you sell my photos to anyone?,"With that in mind, when you purchase an item, your customer information may be shared with other select companies whose products and services you may find useful and those select companies will handle, store, retain, use, share and access personal information in accordance with their own privacy policies, and we disclaim any and all liability relating thereto.",Relevant
93796,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_9","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_9_58",train,do you sell my personal information to anyone?,From time to time we share the personal information we collect with trusted companies who work with or on behalf of us.,Relevant
93799,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_9","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_9_61",train,do you sell my personal information to anyone?,"These companies may use your personal information to enhance and personalize your shopping experience with us, to communicate with you about products and events that may be of interest to you and for other promotional purposes.",Relevant
93832,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_1",train,do you save my photos and sell them for money,"Personal information is any information about you that is personally identifiable, such as your name, address, email address or phone number, Facebook Connect sign-in information (if applicable), and any other information that is not otherwise publicly available.",Relevant
93847,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_16",train,do you save my photos and sell them for money,We use third-party service providers to serve ads on our behalf across the Internet and sometimes on our Sites and Apps.,Relevant
93852,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_21",train,do you save my photos and sell them for money,No personally identifiable information is collected in this process.,Relevant
93889,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_58",train,do you save my photos and sell them for money,From time to time we share the personal information we collect with trusted companies who work with or on behalf of us.,Relevant
93890,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_59",train,do you save my photos and sell them for money,We may share personal information within our family of brands.,Relevant
93892,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_61",train,do you save my photos and sell them for money,"These companies may use your personal information to enhance and personalize your shopping experience with us, to communicate with you about products and events that may be of interest to you and for other promotional purposes.",Relevant
93894,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_10_63",train,do you save my photos and sell them for money,"With that in mind, when you purchase an item, your customer information may be shared with other select companies whose products and services you may find useful and those select companies will handle, store, retain, use, share and access personal information in accordance with their own privacy policies, and we disclaim any and all liability relating thereto.",Relevant
93928,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_11","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_11_4",train,do you keep and upload my activity to your database,"We or our third party service providers may also collect information relating to your devices, including your device model, operating system, browser type, unique device identifier, IP address, mobile phone number, mobile network carrier, location, and event information (such as application installations).",Relevant
94031,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12_14",train,do you use my date to modify the app,"By doing this, we can personalize your return visits and save you time during checkout.",Relevant
94064,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12_47",train,do you use my date to modify the app,You can use this information to help keep in touch with friends and family on important dates.,Relevant
94065,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12_48",train,do you use my date to modify the app,We may send you email reminders of the personalized dates you have entered in this calendar.,Relevant
94078,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_12_61",train,do you use my date to modify the app,"These companies may use your personal information to enhance and personalize your shopping experience with us, to communicate with you about products and events that may be of interest to you and for other promotional purposes.",Relevant
94207,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14_4",train,do you share my location with other people,"We or our third party service providers may also collect information relating to your devices, including your device model, operating system, browser type, unique device identifier, IP address, mobile phone number, mobile network carrier, location, and event information (such as application installations).",Relevant
94219,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14_16",train,do you share my location with other people,We use third-party service providers to serve ads on our behalf across the Internet and sometimes on our Sites and Apps.,Relevant
94222,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14_19",train,do you share my location with other people,"For instance, they may collect web log data from you (such as IP address and information about your browser or operating system) or place or recognize a unique cookie on your browser to enable you to receive customized ads.",Relevant
94261,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14_58",train,do you share my location with other people,From time to time we share the personal information we collect with trusted companies who work with or on behalf of us.,Relevant
94262,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_14_59",train,do you share my location with other people,We may share personal information within our family of brands.,Relevant
94930,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_21","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_21_76",train,how is my information secured?,We use a secure server (SSL) to encrypt your personal financial information.,Relevant
94931,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_21","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_21_77",train,how is my information secured?,"We use other physical, electronic and procedural safeguards to protect the security and confidentiality of the information we have collected, and to prevent unauthorized access to or disclosure of your information.",Relevant
95042,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23_2",train,do any other companies have access to my stored photos?,"In addition, if you send email invitations to friends and family to allow them to view your pictures or saved projects, or if you invite them to participate in Shutterfly Share Sites, those email addresses are personal information.",Relevant
95074,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23_34",train,do any other companies have access to my stored photos?,"For example, sharing your pictures electronically is one of the key benefits we offer.",Relevant
95075,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23_35",train,do any other companies have access to my stored photos?,"You are able to send an email invitation to your selected recipients, and then to allow them to view, save, or purchase products from your pictures.",Relevant
95079,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_23_39",train,do any other companies have access to my stored photos?,"If you create a special site through Shutterfly Share Sites to share your pictures, you may invite recipients to participate in that site.",Relevant
95510,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_28","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_28_5",train,when i order prints are my credit card information stored?,"If you order products or pay for services, we will need your shipping address, billing name and address, as well as your credit card number and expiration date.",Relevant
95612,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29_14",train,does the app keep a record of my personalization to photos and events?,"By doing this, we can personalize your return visits and save you time during checkout.",Relevant
95644,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29_46",train,does the app keep a record of my personalization to photos and events?,"Your accounts may also contain a calendar where you can store birthdays, anniversaries, and other key dates and details about friends and family.",Relevant
95645,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29_47",train,does the app keep a record of my personalization to photos and events?,You can use this information to help keep in touch with friends and family on important dates.,Relevant
95646,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_29_48",train,does the app keep a record of my personalization to photos and events?,We may send you email reminders of the personalized dates you have entered in this calendar.,Relevant
95693,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30_2",train,will my stored photos be available for access by third party entities?,"In addition, if you send email invitations to friends and family to allow them to view your pictures or saved projects, or if you invite them to participate in Shutterfly Share Sites, those email addresses are personal information.",Relevant
95725,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30_34",train,will my stored photos be available for access by third party entities?,"For example, sharing your pictures electronically is one of the key benefits we offer.",Relevant
95726,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30_35",train,will my stored photos be available for access by third party entities?,"You are able to send an email invitation to your selected recipients, and then to allow them to view, save, or purchase products from your pictures.",Relevant
95730,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_30_39",train,will my stored photos be available for access by third party entities?,"If you create a special site through Shutterfly Share Sites to share your pictures, you may invite recipients to participate in that site.",Relevant
95860,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_31","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_31_76",train,is my payment info encrypted and retained securely?,We use a secure server (SSL) to encrypt your personal financial information.,Relevant
95879,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32_2",train,who will be able to see my photos?,"In addition, if you send email invitations to friends and family to allow them to view your pictures or saved projects, or if you invite them to participate in Shutterfly Share Sites, those email addresses are personal information.",Relevant
95911,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32_34",train,who will be able to see my photos?,"For example, sharing your pictures electronically is one of the key benefits we offer.",Relevant
95912,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32_35",train,who will be able to see my photos?,"You are able to send an email invitation to your selected recipients, and then to allow them to view, save, or purchase products from your pictures.",Relevant
95916,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_32_39",train,who will be able to see my photos?,"If you create a special site through Shutterfly Share Sites to share your pictures, you may invite recipients to participate in that site.",Relevant
96623,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40_2",train,who can access my photos.,"In addition, if you send email invitations to friends and family to allow them to view your pictures or saved projects, or if you invite them to participate in Shutterfly Share Sites, those email addresses are personal information.",Relevant
96655,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40_34",train,who can access my photos.,"For example, sharing your pictures electronically is one of the key benefits we offer.",Relevant
96656,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40_35",train,who can access my photos.,"You are able to send an email invitation to your selected recipients, and then to allow them to view, save, or purchase products from your pictures.",Relevant
96660,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_40_39",train,who can access my photos.,"If you create a special site through Shutterfly Share Sites to share your pictures, you may invite recipients to participate in that site.",Relevant
96823,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_16",train,will my data be sold to a third party?,We use third-party service providers to serve ads on our behalf across the Internet and sometimes on our Sites and Apps.,Relevant
96824,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_17",train,will my data be sold to a third party?,They may collect anonymous information about your visits to our Sites and Apps and your interaction with our products and services.,Relevant
96825,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_18",train,will my data be sold to a third party?,They may also use information about your visits to our Sites and Apps and other sites and mobile applications to target ads for products and services.,Relevant
96828,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_21",train,will my data be sold to a third party?,No personally identifiable information is collected in this process.,Relevant
96865,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_58",train,will my data be sold to a third party?,From time to time we share the personal information we collect with trusted companies who work with or on behalf of us.,Relevant
96866,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_59",train,will my data be sold to a third party?,We may share personal information within our family of brands.,Relevant
96868,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_61",train,will my data be sold to a third party?,"These companies may use your personal information to enhance and personalize your shopping experience with us, to communicate with you about products and events that may be of interest to you and for other promotional purposes.",Relevant
96870,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_42_63",train,will my data be sold to a third party?,"With that in mind, when you purchase an item, your customer information may be shared with other select companies whose products and services you may find useful and those select companies will handle, store, retain, use, share and access personal information in accordance with their own privacy policies, and we disclaim any and all liability relating thereto.",Relevant
96976,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_43","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_43_76",train,how is my account information stored?,We use a secure server (SSL) to encrypt your personal financial information.,Relevant
96977,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_43","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_43_77",train,how is my account information stored?,"We use other physical, electronic and procedural safeguards to protect the security and confidentiality of the information we have collected, and to prevent unauthorized access to or disclosure of your information.",Relevant
97063,../../Dataset/Train/com.shutterfly,"Shutterfly: Free Prints, Photo Books, Cards, Gifts _14","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_44","Shutterfly: Free Prints, Photo Books, Cards, Gifts _14_44_70",train,are there safety measures for kids?,"Our Sites and Apps are not intended for children, and we will not knowingly collect personally identifiable information from children.",Relevant
