11,0,1,2,3,4,5,6,7
152209,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_108,train,can mychart see my personal data?,"To use our Applications, you must have an account with a healthcare provider who uses Epic's software and your use of our Applications is also subject to your healthcare provider's privacy policy.",Relevant
152210,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_109,train,can mychart see my personal data?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152211,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_110,train,can mychart see my personal data?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152213,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_112,train,can mychart see my personal data?,"With your permission, certain versions of our Applications can connect to Apple HealthKit to receive health information and to share that information with your healthcare providers.",Relevant
152214,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_113,train,can mychart see my personal data?,Our Applications do not share your health information with HealthKit or with other HealthKit-enabled software.,Relevant
152227,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_126,train,can mychart see my personal data?,"Epic Does Not Receive Your Information or Data  When you use our Applications, Epic does not receive or collect any data or information directly from you or your device.",Relevant
152230,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_129,train,can mychart see my personal data?,"To use our Applications, you must have an account with a healthcare institution who uses Epic's software.",Relevant
152231,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_130,train,can mychart see my personal data?,Your use of our Application with that healthcare institution may be subject to that healthcare institution's policies and terms.,Relevant
152232,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_131,train,can mychart see my personal data?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152233,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_0,MyChart _23_0_132,train,can mychart see my personal data?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152315,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_75,train,what kind of security does mychart use to protect my privacy?,"We use a combination of process, technology and physical security controls to help protect your information from unauthorized access, use, or disclosure, but remember that no method of transmission over the Internet, or method of storage, is 100% secure.",Relevant
152316,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_76,train,what kind of security does mychart use to protect my privacy?,"When we collect your information through Our Website or our Careers Site, that information is encrypted and transmitted to us in a secure way.",Relevant
152317,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_77,train,what kind of security does mychart use to protect my privacy?,"You can verify this by looking for a closed lock icon at the top or bottom of your web browser, or looking for ""https"" at the beginning of the URL address of the web page.",Relevant
152318,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_78,train,what kind of security does mychart use to protect my privacy?,"We have internal policies and processes directed towards limiting access to your information is to those employees, contractors, and agents of Epic who need to know such data to perform their jobs and develop or improve our websites, products and services.",Relevant
152354,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_114,train,what kind of security does mychart use to protect my privacy?,The security of your information and data while using our Applications is very important to us.,Relevant
152355,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_115,train,what kind of security does mychart use to protect my privacy?,"Our Applications employ a variety of technical safeguards to protect the confidentiality, integrity, and availability of your personal information including supporting Transport Layer Security (TLS)/Secure Sockets Layer (SSL) certificate technology and encryption.",Relevant
152356,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_116,train,what kind of security does mychart use to protect my privacy?,"In addition, healthcare providers with whom you connect may use a variety of physical, administrative and technical measures to protect your personal information.",Relevant
152376,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_136,train,what kind of security does mychart use to protect my privacy?,The security of your information and data while using our Applications is very important to us.,Relevant
152377,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_137,train,what kind of security does mychart use to protect my privacy?,"Our Applications employ a variety of technical safeguards to protect the confidentiality, integrity, and availability of your personal information including supporting Transport Layer Security (TLS)/Secure Sockets Layer (SSL) certificate technology and encryption.",Relevant
152378,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_1,MyChart _23_1_138,train,what kind of security does mychart use to protect my privacy?,"In addition, healthcare providers with whom you connect may use a variety of physical, administrative and technical measures to protect your personal information.",Relevant
152429,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_50,train,will mychart use my data in any way?,The information that you provide us during the recruitment process is retained and processed as we evaluate your interest in and fit for a position.,Relevant
152430,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_51,train,will mychart use my data in any way?,We may use this information for purposes such as:,Relevant
152431,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_52,train,will mychart use my data in any way?,Evaluating your candidacy for a position at Epic;,Relevant
152432,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_53,train,will mychart use my data in any way?,Contacting you during our recruitment process;,Relevant
152433,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_54,train,will mychart use my data in any way?,Processing your employment if Epic offers you a position;,Relevant
152434,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_55,train,will mychart use my data in any way?,Processing and storing your data for internal tracking metrics;,Relevant
152435,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_56,train,will mychart use my data in any way?,Processing your data in order to meet certain legal or regulatory obligations; and,Relevant
152436,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_57,train,will mychart use my data in any way?,Improving the Careers Site.,Relevant
152477,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_98,train,will mychart use my data in any way?,Epic does not sell or license any information that it may collect from you from using our Applications.,Relevant
152479,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_100,train,will mychart use my data in any way?,Epic attempts to minimize the amount of your personal or health information stored or retained on your device.,Relevant
152480,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_101,train,will mychart use my data in any way?,"Nevertheless, our Applications may:",Relevant
152481,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_102,train,will mychart use my data in any way?,Store a copy of a picture on your device if you choose to add a picture to your profile.,Relevant
152482,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_103,train,will mychart use my data in any way?,"Create encrypted identifiers to identify target healthcare providers for HealthKit data, if you are using HealthKit.",Relevant
152483,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_104,train,will mychart use my data in any way?,Temporarily store your personal information in memory or on the device while you use our Applications.,Relevant
152484,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_105,train,will mychart use my data in any way?,Share some limited amount of information for purposes of troubleshooting and error correction directly or indirectly with Epic with your consent.,Relevant
152485,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_106,train,will mychart use my data in any way?,"In addition, in order to provide you certain features, our Applications may request information from servers and systems owned or operated by Epic and those servers and systems may record technical information about that request such as an IP address.",Relevant
152487,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_108,train,will mychart use my data in any way?,"To use our Applications, you must have an account with a healthcare provider who uses Epic's software and your use of our Applications is also subject to your healthcare provider's privacy policy.",Relevant
152488,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_109,train,will mychart use my data in any way?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152489,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_110,train,will mychart use my data in any way?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152491,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_112,train,will mychart use my data in any way?,"With your permission, certain versions of our Applications can connect to Apple HealthKit to receive health information and to share that information with your healthcare providers.",Relevant
152492,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_113,train,will mychart use my data in any way?,Our Applications do not share your health information with HealthKit or with other HealthKit-enabled software.,Relevant
152505,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_126,train,will mychart use my data in any way?,"Epic Does Not Receive Your Information or Data  When you use our Applications, Epic does not receive or collect any data or information directly from you or your device.",Relevant
152508,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_129,train,will mychart use my data in any way?,"To use our Applications, you must have an account with a healthcare institution who uses Epic's software.",Relevant
152509,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_130,train,will mychart use my data in any way?,Your use of our Application with that healthcare institution may be subject to that healthcare institution's policies and terms.,Relevant
152510,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_131,train,will mychart use my data in any way?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152511,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_2,MyChart _23_2_132,train,will mychart use my data in any way?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152608,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_90,train,can i decide what personal information the app has access to?,"Epic's mobile applications for patients, including MyChart for iOS and Android, are intended to connect to servers and systems operated and maintained by Epic community members in order to provide you secure, mobile access to those systems and to your health information.",Relevant
152618,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_100,train,can i decide what personal information the app has access to?,Epic attempts to minimize the amount of your personal or health information stored or retained on your device.,Relevant
152619,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_101,train,can i decide what personal information the app has access to?,"Nevertheless, our Applications may:",Relevant
152620,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_102,train,can i decide what personal information the app has access to?,Store a copy of a picture on your device if you choose to add a picture to your profile.,Relevant
152621,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_103,train,can i decide what personal information the app has access to?,"Create encrypted identifiers to identify target healthcare providers for HealthKit data, if you are using HealthKit.",Relevant
152622,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_104,train,can i decide what personal information the app has access to?,Temporarily store your personal information in memory or on the device while you use our Applications.,Relevant
152623,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_105,train,can i decide what personal information the app has access to?,Share some limited amount of information for purposes of troubleshooting and error correction directly or indirectly with Epic with your consent.,Relevant
152624,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_106,train,can i decide what personal information the app has access to?,"In addition, in order to provide you certain features, our Applications may request information from servers and systems owned or operated by Epic and those servers and systems may record technical information about that request such as an IP address.",Relevant
152626,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_108,train,can i decide what personal information the app has access to?,"To use our Applications, you must have an account with a healthcare provider who uses Epic's software and your use of our Applications is also subject to your healthcare provider's privacy policy.",Relevant
152627,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_109,train,can i decide what personal information the app has access to?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152628,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_110,train,can i decide what personal information the app has access to?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152630,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_112,train,can i decide what personal information the app has access to?,"With your permission, certain versions of our Applications can connect to Apple HealthKit to receive health information and to share that information with your healthcare providers.",Relevant
152631,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_113,train,can i decide what personal information the app has access to?,Our Applications do not share your health information with HealthKit or with other HealthKit-enabled software.,Relevant
152649,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_131,train,can i decide what personal information the app has access to?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152650,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_132,train,can i decide what personal information the app has access to?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152652,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_134,train,can i decide what personal information the app has access to?,"If you use any third party tools and features, such as speech-to-text dictation or third party video, your use of those features is subject to the terms and policies of those third parties.",Relevant
152653,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_3,MyChart _23_3_135,train,can i decide what personal information the app has access to?,"If you have any questions about those terms or policies, you should contact your healthcare institution or the third party provider.",Relevant
152667,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_10,train,what personal information do i need to submit to the app?,"When you communicate with us or access Our Website and servers through a browser, application, or other client, our servers automatically collect and record information.",Relevant
152668,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_11,train,what personal information do i need to submit to the app?,"In most cases, this information is generated by various tracking technologies, such as ""cookies,"" ""flash LSOs,"" ""web beacons"" or ""clear GIFs.""",Relevant
152747,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_90,train,what personal information do i need to submit to the app?,"Epic's mobile applications for patients, including MyChart for iOS and Android, are intended to connect to servers and systems operated and maintained by Epic community members in order to provide you secure, mobile access to those systems and to your health information.",Relevant
152757,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_100,train,what personal information do i need to submit to the app?,Epic attempts to minimize the amount of your personal or health information stored or retained on your device.,Relevant
152759,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_102,train,what personal information do i need to submit to the app?,Store a copy of a picture on your device if you choose to add a picture to your profile.,Relevant
152760,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_103,train,what personal information do i need to submit to the app?,"Create encrypted identifiers to identify target healthcare providers for HealthKit data, if you are using HealthKit.",Relevant
152761,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_104,train,what personal information do i need to submit to the app?,Temporarily store your personal information in memory or on the device while you use our Applications.,Relevant
152762,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_105,train,what personal information do i need to submit to the app?,Share some limited amount of information for purposes of troubleshooting and error correction directly or indirectly with Epic with your consent.,Relevant
152763,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_106,train,what personal information do i need to submit to the app?,"In addition, in order to provide you certain features, our Applications may request information from servers and systems owned or operated by Epic and those servers and systems may record technical information about that request such as an IP address.",Relevant
152765,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_108,train,what personal information do i need to submit to the app?,"To use our Applications, you must have an account with a healthcare provider who uses Epic's software and your use of our Applications is also subject to your healthcare provider's privacy policy.",Relevant
152766,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_109,train,what personal information do i need to submit to the app?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
152767,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_110,train,what personal information do i need to submit to the app?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
152769,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_112,train,what personal information do i need to submit to the app?,"With your permission, certain versions of our Applications can connect to Apple HealthKit to receive health information and to share that information with your healthcare providers.",Relevant
152770,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_4,MyChart _23_4_113,train,what personal information do i need to submit to the app?,Our Applications do not share your health information with HealthKit or with other HealthKit-enabled software.,Relevant
152871,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_75,train,is there a two step verification process?,"We use a combination of process, technology and physical security controls to help protect your information from unauthorized access, use, or disclosure, but remember that no method of transmission over the Internet, or method of storage, is 100% secure.",Relevant
152872,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_76,train,is there a two step verification process?,"When we collect your information through Our Website or our Careers Site, that information is encrypted and transmitted to us in a secure way.",Relevant
152873,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_77,train,is there a two step verification process?,"You can verify this by looking for a closed lock icon at the top or bottom of your web browser, or looking for ""https"" at the beginning of the URL address of the web page.",Relevant
152874,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_78,train,is there a two step verification process?,"We have internal policies and processes directed towards limiting access to your information is to those employees, contractors, and agents of Epic who need to know such data to perform their jobs and develop or improve our websites, products and services.",Relevant
152910,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_114,train,is there a two step verification process?,The security of your information and data while using our Applications is very important to us.,Relevant
152911,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_115,train,is there a two step verification process?,"Our Applications employ a variety of technical safeguards to protect the confidentiality, integrity, and availability of your personal information including supporting Transport Layer Security (TLS)/Secure Sockets Layer (SSL) certificate technology and encryption.",Relevant
152912,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_5,MyChart _23_5_116,train,is there a two step verification process?,"In addition, healthcare providers with whom you connect may use a variety of physical, administrative and technical measures to protect your personal information.",Relevant
153033,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_98,train,who all has access to my medical information?,Epic does not sell or license any information that it may collect from you from using our Applications.,Relevant
153034,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_99,train,who all has access to my medical information?,"And, except for those things stated below, our Applications do not store any of your personal information on your device or on iCloud and do not send your personal information directly to Epic.",Relevant
153035,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_100,train,who all has access to my medical information?,Epic attempts to minimize the amount of your personal or health information stored or retained on your device.,Relevant
153036,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_101,train,who all has access to my medical information?,"Nevertheless, our Applications may:",Relevant
153037,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_102,train,who all has access to my medical information?,Store a copy of a picture on your device if you choose to add a picture to your profile.,Relevant
153038,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_103,train,who all has access to my medical information?,"Create encrypted identifiers to identify target healthcare providers for HealthKit data, if you are using HealthKit.",Relevant
153039,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_104,train,who all has access to my medical information?,Temporarily store your personal information in memory or on the device while you use our Applications.,Relevant
153040,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_105,train,who all has access to my medical information?,Share some limited amount of information for purposes of troubleshooting and error correction directly or indirectly with Epic with your consent.,Relevant
153041,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_106,train,who all has access to my medical information?,"In addition, in order to provide you certain features, our Applications may request information from servers and systems owned or operated by Epic and those servers and systems may record technical information about that request such as an IP address.",Relevant
153042,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_107,train,who all has access to my medical information?,Your Healthcare Providers,Relevant
153043,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_108,train,who all has access to my medical information?,"To use our Applications, you must have an account with a healthcare provider who uses Epic's software and your use of our Applications is also subject to your healthcare provider's privacy policy.",Relevant
153044,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_109,train,who all has access to my medical information?,"You understand that while connected, or attempting to connect, to a healthcare institution's system, the healthcare institution may collect, store, process, maintain, upload, sync, transmit, share, disclose and use certain data and related information, including but not limited to information or data regarding the characteristics or usage of your device, system and application software, and peripherals as well as your personal information, location data and other content.",Relevant
153045,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_110,train,who all has access to my medical information?,Please contact your healthcare institution if you have any questions about their policies or terms.,Relevant
153046,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_111,train,who all has access to my medical information?,HealthKit,Relevant
153047,../../Dataset/Train/epic.mychart.android,MyChart _23,MyChart _23_6,MyChart _23_6_112,train,who all has access to my medical information?,"With your permission, certain versions of our Applications can connect to Apple HealthKit to receive health information and to share that information with your healthcare providers.",Relevant
