11,0,1,2,3,4,5,6,7
49066,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_138,train,who else can see my data.,"Internet Chat transmissions are encrypted but you should not supply more Personal Information, including tax data, than is required to address your specific issue.",Relevant
49067,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_139,train,who else can see my data.,A transcript of the session is retained to resolve questions or issues related to our Services.,Relevant
49068,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_140,train,who else can see my data.,Communicate with You and Tell You About Other Services.,Relevant
49069,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_141,train,who else can see my data.,We may use your information to communicate with you about our Services and to give you offers for third party products and services that we think may be of use to you.,Relevant
49070,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_142,train,who else can see my data.,"Please see below under ""What You Can Do to Manage Your Privacy"" for the choices you have regarding these communications.",Relevant
49073,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_145,train,who else can see my data.,Feedback.,Relevant
49075,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_147,train,who else can see my data.,Answering any survey is optional.,Relevant
49076,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_148,train,who else can see my data.,"Research, Including Publishing or Sharing Combined Information from Many Users, But Only in a Way that Would Not Allow You or Any Other Person to be Identified.",Relevant
49077,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_149,train,who else can see my data.,"Only in a way that would not allow you or any other person to be identified, we may prepare and share information about our customers with third parties, such as advertisers or partners, for research, academic, marketing and/or promotional purposes.",Relevant
49079,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_151,train,who else can see my data.,"We or our third party partners may publicly report the aggregated findings of the research or analysis, but only in a way that would not allow you or any other person to be identified.",Relevant
49080,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_152,train,who else can see my data.," We may use your information, including your Personal Information, for the following purposes:",Relevant
49084,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_156,train,who else can see my data.,"If you set up an administrator account that may be accessed by people other than you, please note that they may see and have the ability to change or delete your Personal Information.",Relevant
49086,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_158,train,who else can see my data.,"We may use your information to operate our business, including providing Services you requested, provide you with support related to our Services, and to help us protect our Services, including to combat fraud and protect your information.",Relevant
49089,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_161,train,who else can see my data.,"We also offer various Internet chat services, for example, to speak with an Intuit support representative or tax advisor.",Relevant
49091,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_163,train,who else can see my data.,A transcript of the session is retained to resolve questions or issues related to our Services.,Relevant
49095,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_167,train,who else can see my data.,To Improve Services and Develop New Services.,Relevant
49097,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_169,train,who else can see my data.,Feedback.,Relevant
49099,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_171,train,who else can see my data.,Answering any survey is optional.,Relevant
49101,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_173,train,who else can see my data.,"Only in a way that would not allow you or any other person to be identified, we may prepare and share information about our customers with third parties, such as advertisers or partners, for research, academic, marketing and/or promotional purposes.",Relevant
49102,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_174,train,who else can see my data.,"For example, we may share demographic data that describes the percentage of our customers who use mobile services or who use a particular operating system.",Relevant
49103,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_175,train,who else can see my data.,"We or our third party partners may publicly report the aggregated findings of the research or analysis, but only in a way that would not allow you or any other person to be identified.",Relevant
49105,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_177,train,who else can see my data.,Third Party Service Providers.,Relevant
49108,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_1,QuickBooks Accounting: Invoicing & Expenses _9_1_180,train,who else can see my data.,Response to Subpoenas and Other Legal Requests.,Relevant
49366,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_11,train,how is my data secured., We provide reasonable and appropriate security measures in connection with securing Personal Information we collect.,Relevant
49367,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_12,train,how is my data secured.,"For example, we:  Constantly work to update our security practices to implement accepted best methods to protect your Personal Information, and review our security procedures carefully.",Relevant
49368,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_13,train,how is my data secured.,Comply with applicable laws and security standards.,Relevant
49369,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_14,train,how is my data secured.,Securely transmit your sensitive Personal Information.,Relevant
49370,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_15,train,how is my data secured.,Train our staff and require them to safeguard your data.,Relevant
49371,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_16,train,how is my data secured.,"Transmit, store, protect, and access all cardholder information in compliance with the Payment Card Industry's Data Security Standards.",Relevant
49372,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_17,train,how is my data secured.,We provide reasonable and appropriate security measures in connection with securing Personal Information we collect.,Relevant
49373,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_18,train,how is my data secured.,"For example, we:",Relevant
49374,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_2,QuickBooks Accounting: Invoicing & Expenses _9_2_19,train,how is my data secured.,"Constantly work to update our security practices to implement accepted best methods to protect your Personal Information, and review our security procedures carefully.",Relevant
50238,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_29,train,is my data sold to third parties?,Intuit Ltd. is the controller of all Personal Information subject to this Statement for our Services available to global customers.,Relevant
50265,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_56,train,is my data sold to third parties?,Communicate with You and Tell You About Other Services.,Relevant
50274,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_65,train,is my data sold to third parties?,"Only in a way that would not allow you or any other person to be identified, we may prepare and share information about our customers with third parties, such as advertisers or partners, for research, academic, marketing and/or promotional purposes.",Relevant
50353,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_144,train,is my data sold to third parties?,"We will use your information to personalize or customize your experience and the Service, develop new features or services, and to improve the overall quality of Intuit's Services.",Relevant
50362,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_153,train,is my data sold to third parties?,Account Registration.,Relevant
50374,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_165,train,is my data sold to third parties?,We may use your information to communicate with you about our Services and to give you offers for third party products and services that we think may be of use to you.,Relevant
50386,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_4,QuickBooks Accounting: Invoicing & Expenses _9_4_177,train,is my data sold to third parties?,Third Party Service Providers.,Relevant
50665,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_29,train,will my financial details be sold to facebook?,Intuit Ltd. is the controller of all Personal Information subject to this Statement for our Services available to global customers.,Relevant
50692,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_56,train,will my financial details be sold to facebook?,Communicate with You and Tell You About Other Services.,Relevant
50701,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_65,train,will my financial details be sold to facebook?,"Only in a way that would not allow you or any other person to be identified, we may prepare and share information about our customers with third parties, such as advertisers or partners, for research, academic, marketing and/or promotional purposes.",Relevant
50780,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_144,train,will my financial details be sold to facebook?,"We will use your information to personalize or customize your experience and the Service, develop new features or services, and to improve the overall quality of Intuit's Services.",Relevant
50789,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_153,train,will my financial details be sold to facebook?,Account Registration.,Relevant
50801,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_165,train,will my financial details be sold to facebook?,We may use your information to communicate with you about our Services and to give you offers for third party products and services that we think may be of use to you.,Relevant
50813,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_5,QuickBooks Accounting: Invoicing & Expenses _9_5_177,train,will my financial details be sold to facebook?,Third Party Service Providers.,Relevant
51524,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_7,QuickBooks Accounting: Invoicing & Expenses _9_7_34,train,will my location be monitored by facebook?,Types of Information We Collect.,Relevant
51577,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_7,QuickBooks Accounting: Invoicing & Expenses _9_7_87,train,will my location be monitored by facebook?,"We may also share information about your creditworthiness, your transactions and experience so that we can operate our business effectively, detect and prevent fraud, and improve our Services.",Relevant
51585,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_7,QuickBooks Accounting: Invoicing & Expenses _9_7_95,train,will my location be monitored by facebook?,"To sync your financial account information, we must access your online account with your financial institution.",Relevant
51918,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_8,QuickBooks Accounting: Invoicing & Expenses _9_8_1,train,will my credit card information be forever saved into the system?,"In accordance with and as permitted by applicable law and regulations, we will retain your information as long as necessary to serve you, to maintain your account for as long as your account is active, or as otherwise needed to operate our business.",Relevant
51919,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_8,QuickBooks Accounting: Invoicing & Expenses _9_8_2,train,will my credit card information be forever saved into the system?,"When you close your account, we may continue to communicate with you about our Services, give you important business updates that may affect you, and let you know about products and services that may interest you, unless you have opted out of receiving marketing communications.",Relevant
51920,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_8,QuickBooks Accounting: Invoicing & Expenses _9_8_3,train,will my credit card information be forever saved into the system?,We may also continue to use some of your information for business purposes and to improve our offerings or in some cases to develop new ones.,Relevant
51921,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_8,QuickBooks Accounting: Invoicing & Expenses _9_8_4,train,will my credit card information be forever saved into the system?,"We will retain and use your information as required by applicable regulations and Intuit's records and information management policies to comply with our legal and reporting obligations, resolve disputes, enforce our agreements, complete any outstanding transactions and for the detection and prevention of fraud.",Relevant
52373,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_29,train,will my company sheets be sold to facebook?,Intuit Ltd. is the controller of all Personal Information subject to this Statement for our Services available to global customers.,Relevant
52400,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_56,train,will my company sheets be sold to facebook?,Communicate with You and Tell You About Other Services.,Relevant
52409,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_65,train,will my company sheets be sold to facebook?,"Only in a way that would not allow you or any other person to be identified, we may prepare and share information about our customers with third parties, such as advertisers or partners, for research, academic, marketing and/or promotional purposes.",Relevant
52488,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_144,train,will my company sheets be sold to facebook?,"We will use your information to personalize or customize your experience and the Service, develop new features or services, and to improve the overall quality of Intuit's Services.",Relevant
52497,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_153,train,will my company sheets be sold to facebook?,Account Registration.,Relevant
52509,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_165,train,will my company sheets be sold to facebook?,We may use your information to communicate with you about our Services and to give you offers for third party products and services that we think may be of use to you.,Relevant
52521,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_9,QuickBooks Accounting: Invoicing & Expenses _9_9_177,train,will my company sheets be sold to facebook?,Third Party Service Providers.,Relevant
52799,../../Dataset/Train/com.intuit.quickbooks,QuickBooks Accounting: Invoicing & Expenses _9,QuickBooks Accounting: Invoicing & Expenses _9_10,QuickBooks Accounting: Invoicing & Expenses _9_10_28,train,who can access my invoices?,"This Privacy Statement (Statement) applies to our sites, products, and services (collectively, ""Services"") that link to this Statement.",Relevant
