11,0,1,2,3,4,5,6,7
39195,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_15,Goodreads _6_15_24,train,would it share my reading history?,"User Content includes, but is not limited to, reviews, comments, and trivia questions.",Relevant
39262,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_16,Goodreads _6_16_3,train,can i delete my reading history?,"You can modify, delete, and set your privacy setting for this information any time in the My Account section of the site after you have signed in using your personal password.",Relevant
39389,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_42,train,does it share my purchase history?, Personally Identifiable Information: Goodreads will not rent or sell your personally identifiable information to others.,Relevant
39397,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_50,train,does it share my purchase history?," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
39398,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_51,train,does it share my purchase history?,with interested third parties to help them understand the usage patterns for certain Goodreads services.,Relevant
39399,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_52,train,does it share my purchase history?," Goodreads allows other companies, called third-party ad servers or ad networks, to serve advertisements on the Goodreads site.",Relevant
39400,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_53,train,does it share my purchase history?,"These third-party ad servers or ad networks use technology to send, directly to your browser, the advertisements and links that appear on Goodreads.",Relevant
39401,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_54,train,does it share my purchase history?,They automatically receive your IP address when this happens.,Relevant
39402,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_17,Goodreads _6_17_55,train,does it share my purchase history?,"They may also use other technologies (such as cookies, JavaScript, or Web Beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.",Relevant
39448,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_13,train,does it share my store browsing history?, Log File Information: Log file information is automatically reported by your browser each time you access a web page.,Relevant
39449,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_14,train,does it share my store browsing history?,"When you register with or view our site, our servers automatically record certain information that your web browser sends whenever you visit any website.",Relevant
39450,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_15,train,does it share my store browsing history?,"These server logs may include information such as your web request, Internet Protocol (""IP"") address, browser type, referring / exit pages and URLs, number of clicks, domain names, landing pages, pages viewed, and other such information.",Relevant
39477,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_42,train,does it share my store browsing history?, Personally Identifiable Information: Goodreads will not rent or sell your personally identifiable information to others.,Relevant
39485,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_50,train,does it share my store browsing history?," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
39486,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_51,train,does it share my store browsing history?,with interested third parties to help them understand the usage patterns for certain Goodreads services.,Relevant
39487,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_52,train,does it share my store browsing history?," Goodreads allows other companies, called third-party ad servers or ad networks, to serve advertisements on the Goodreads site.",Relevant
39488,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_53,train,does it share my store browsing history?,"These third-party ad servers or ad networks use technology to send, directly to your browser, the advertisements and links that appear on Goodreads.",Relevant
39489,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_54,train,does it share my store browsing history?,They automatically receive your IP address when this happens.,Relevant
39490,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_18,Goodreads _6_18_55,train,does it share my store browsing history?,"They may also use other technologies (such as cookies, JavaScript, or Web Beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.",Relevant
39634,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_20,Goodreads _6_20_23,train,who can see which books i'm reading?," Any personal information or content that you voluntarily disclose for posting to the Service (for instance, in User Content you post) becomes available to the public via the Service and our business partners.",Relevant
39635,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_20,Goodreads _6_20_24,train,who can see which books i'm reading?,"User Content includes, but is not limited to, reviews, comments, and trivia questions.",Relevant
39722,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_21,Goodreads _6_21_23,train,who can access my profile?," Any personal information or content that you voluntarily disclose for posting to the Service (for instance, in User Content you post) becomes available to the public via the Service and our business partners.",Relevant
39723,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_21,Goodreads _6_21_24,train,who can access my profile?,"User Content includes, but is not limited to, reviews, comments, and trivia questions.",Relevant
39762,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_21,Goodreads _6_21_63,train,who can access my profile?,"However, please note that this is not a guarantee that such information may not be accessed, disclosed, altered, or destroyed by breach of any of our physical, technical, or managerial safeguards.",Relevant
39763,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_21,Goodreads _6_21_64,train,who can access my profile?," To protect your privacy and security, we take reasonable steps (such as requesting a unique password) to verify your identity before granting you access to your account.",Relevant
39764,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_21,Goodreads _6_21_65,train,who can access my profile?,"You are responsible for maintaining the secrecy of your unique password and account information, and for controlling access to your email communications from Goodreads, at all times.",Relevant
39837,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_50,train,does the app use targeted ads for ebooks?," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
39838,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_51,train,does the app use targeted ads for ebooks?,with interested third parties to help them understand the usage patterns for certain Goodreads services.,Relevant
39839,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_52,train,does the app use targeted ads for ebooks?," Goodreads allows other companies, called third-party ad servers or ad networks, to serve advertisements on the Goodreads site.",Relevant
39840,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_53,train,does the app use targeted ads for ebooks?,"These third-party ad servers or ad networks use technology to send, directly to your browser, the advertisements and links that appear on Goodreads.",Relevant
39841,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_54,train,does the app use targeted ads for ebooks?,They automatically receive your IP address when this happens.,Relevant
39842,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_22,Goodreads _6_22_55,train,does the app use targeted ads for ebooks?,"They may also use other technologies (such as cookies, JavaScript, or Web Beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.",Relevant
39986,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_24,Goodreads _6_24_23,train,what information do my friends see about me?," Any personal information or content that you voluntarily disclose for posting to the Service (for instance, in User Content you post) becomes available to the public via the Service and our business partners.",Relevant
39987,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_24,Goodreads _6_24_24,train,what information do my friends see about me?,"User Content includes, but is not limited to, reviews, comments, and trivia questions.",Relevant
40206,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_26,Goodreads _6_26_67,train,what kind of information is required in order to use the app, You may access or change your information and preferences at any time in your My Account area once you have signed in with your personal password.,Relevant
40207,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_26,Goodreads _6_26_68,train,what kind of information is required in order to use the app,"For example, you can control which actions, if any, will appear on your update feed, whether to display your email address, whether to display your last name, and what sort of email notifications you will receive from the Service.",Relevant
40208,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_26,Goodreads _6_26_69,train,what kind of information is required in order to use the app,"You may, of course, decline to submit personally identifiable information through Goodreads, in which case Goodreads may not be able to provide certain services to you.",Relevant
40277,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_50,train,"as a free service, what type of ads are used within the app"," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
40278,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_51,train,"as a free service, what type of ads are used within the app",with interested third parties to help them understand the usage patterns for certain Goodreads services.,Relevant
40279,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_52,train,"as a free service, what type of ads are used within the app"," Goodreads allows other companies, called third-party ad servers or ad networks, to serve advertisements on the Goodreads site.",Relevant
40280,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_53,train,"as a free service, what type of ads are used within the app","These third-party ad servers or ad networks use technology to send, directly to your browser, the advertisements and links that appear on Goodreads.",Relevant
40281,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_54,train,"as a free service, what type of ads are used within the app",They automatically receive your IP address when this happens.,Relevant
40282,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_55,train,"as a free service, what type of ads are used within the app","They may also use other technologies (such as cookies, JavaScript, or Web Beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.",Relevant
40283,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_27,Goodreads _6_27_56,train,"as a free service, what type of ads are used within the app", Goodreads does not provide any personally identifiable information to these third-party ad servers or ad networks without your consent.,Relevant
40315,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_0,train,what kind of information does the app record from the device," User-Provided Information: You provide us information about yourself, such as your name and e-mail address, when you register with the Service.",Relevant
40316,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_1,train,what kind of information does the app record from the device,"If you correspond with us by email, we may retain the content of your email messages, your email address and our responses.",Relevant
40317,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_2,train,what kind of information does the app record from the device,"In addition, you may choose to add information about yourself to your profile that you can then share with friends.",Relevant
40319,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_4,train,what kind of information does the app record from the device," Cookies Information: When you visit Goodreads.com, we may send one or more cookies - a small text file containing a string of alphanumeric characters - to your computer that uniquely identifies your browser and lets Goodreads help you log in faster and enhance your navigation through the site.",Relevant
40328,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_13,train,what kind of information does the app record from the device, Log File Information: Log file information is automatically reported by your browser each time you access a web page.,Relevant
40329,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_14,train,what kind of information does the app record from the device,"When you register with or view our site, our servers automatically record certain information that your web browser sends whenever you visit any website.",Relevant
40330,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_15,train,what kind of information does the app record from the device,"These server logs may include information such as your web request, Internet Protocol (""IP"") address, browser type, referring / exit pages and URLs, number of clicks, domain names, landing pages, pages viewed, and other such information.",Relevant
40331,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_16,train,what kind of information does the app record from the device," Clear Gifs Information: When you use the Service, we may employ clear gifs (a.k.a.",Relevant
40332,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_17,train,what kind of information does the app record from the device,Web Beacons) which are used to track the online usage patterns of our users anonymously.,Relevant
40365,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_28,Goodreads _6_28_50,train,what kind of information does the app record from the device," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
40579,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_0,train,does the application scrape my phone data?," User-Provided Information: You provide us information about yourself, such as your name and e-mail address, when you register with the Service.",Relevant
40580,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_1,train,does the application scrape my phone data?,"If you correspond with us by email, we may retain the content of your email messages, your email address and our responses.",Relevant
40581,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_2,train,does the application scrape my phone data?,"In addition, you may choose to add information about yourself to your profile that you can then share with friends.",Relevant
40582,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_3,train,does the application scrape my phone data?,"You can modify, delete, and set your privacy setting for this information any time in the My Account section of the site after you have signed in using your personal password.",Relevant
40583,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_4,train,does the application scrape my phone data?," Cookies Information: When you visit Goodreads.com, we may send one or more cookies - a small text file containing a string of alphanumeric characters - to your computer that uniquely identifies your browser and lets Goodreads help you log in faster and enhance your navigation through the site.",Relevant
40592,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_13,train,does the application scrape my phone data?, Log File Information: Log file information is automatically reported by your browser each time you access a web page.,Relevant
40593,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_14,train,does the application scrape my phone data?,"When you register with or view our site, our servers automatically record certain information that your web browser sends whenever you visit any website.",Relevant
40594,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_15,train,does the application scrape my phone data?,"These server logs may include information such as your web request, Internet Protocol (""IP"") address, browser type, referring / exit pages and URLs, number of clicks, domain names, landing pages, pages viewed, and other such information.",Relevant
40595,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_16,train,does the application scrape my phone data?," Clear Gifs Information: When you use the Service, we may employ clear gifs (a.k.a.",Relevant
40596,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_17,train,does the application scrape my phone data?,Web Beacons) which are used to track the online usage patterns of our users anonymously.,Relevant
40597,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_18,train,does the application scrape my phone data?,No personally identifiable information from your Goodreads account is collected using these clear gifs.,Relevant
40598,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_31,Goodreads _6_31_19,train,does the application scrape my phone data?,"In addition, we may also use clear gifs in HTML-based emails sent to our users to track which emails are opened by recipients.",Relevant
40671,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_4,train,does scanning for books also tag the data with my geolocation?," Cookies Information: When you visit Goodreads.com, we may send one or more cookies - a small text file containing a string of alphanumeric characters - to your computer that uniquely identifies your browser and lets Goodreads help you log in faster and enhance your navigation through the site.",Relevant
40672,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_5,train,does scanning for books also tag the data with my geolocation?,A cookie does not collect personal information about you.,Relevant
40680,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_13,train,does scanning for books also tag the data with my geolocation?, Log File Information: Log file information is automatically reported by your browser each time you access a web page.,Relevant
40681,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_14,train,does scanning for books also tag the data with my geolocation?,"When you register with or view our site, our servers automatically record certain information that your web browser sends whenever you visit any website.",Relevant
40682,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_15,train,does scanning for books also tag the data with my geolocation?,"These server logs may include information such as your web request, Internet Protocol (""IP"") address, browser type, referring / exit pages and URLs, number of clicks, domain names, landing pages, pages viewed, and other such information.",Relevant
40683,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_16,train,does scanning for books also tag the data with my geolocation?," Clear Gifs Information: When you use the Service, we may employ clear gifs (a.k.a.",Relevant
40684,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_32,Goodreads _6_32_17,train,does scanning for books also tag the data with my geolocation?,Web Beacons) which are used to track the online usage patterns of our users anonymously.,Relevant
40805,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_50,train,is the personalization of the book recommendation biased based on advertisers?," Non-Personally Identifiable Information: We may share non-personally identifiable information (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.)",Relevant
40806,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_51,train,is the personalization of the book recommendation biased based on advertisers?,with interested third parties to help them understand the usage patterns for certain Goodreads services.,Relevant
40807,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_52,train,is the personalization of the book recommendation biased based on advertisers?," Goodreads allows other companies, called third-party ad servers or ad networks, to serve advertisements on the Goodreads site.",Relevant
40808,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_53,train,is the personalization of the book recommendation biased based on advertisers?,"These third-party ad servers or ad networks use technology to send, directly to your browser, the advertisements and links that appear on Goodreads.",Relevant
40809,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_54,train,is the personalization of the book recommendation biased based on advertisers?,They automatically receive your IP address when this happens.,Relevant
40810,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_55,train,is the personalization of the book recommendation biased based on advertisers?,"They may also use other technologies (such as cookies, JavaScript, or Web Beacons) to measure the effectiveness of their advertisements and to personalize the advertising content.",Relevant
40811,../../Dataset/Train/com.goodreads,Goodreads _6,Goodreads _6_33,Goodreads _6_33_56,train,is the personalization of the book recommendation biased based on advertisers?, Goodreads does not provide any personally identifiable information to these third-party ad servers or ad networks without your consent.,Relevant
